fips_code,population,median_age,household_income,per_capita_income,poverty_count,poverty_rate,unemployment_rate
17051,21565.0,41.9,46650.0,23194.0,3421.0,15.863667980524,2.434500347785764
17053,13270.0,43.4,52092.0,28957.0,1785.0,13.451394122079881,2.2456669178598343
17055,38923.0,42.8,42769.0,24098.0,7425.0,19.07612465637284,3.288544048506025
17057,35092.0,43.2,51643.0,27741.0,4769.0,13.589992020973439,2.9151943462897525
17059,5064.0,45.6,44076.0,33377.0,1050.0,20.734597156398106,2.0734597156398102
17061,13132.0,42.5,49885.0,25414.0,1666.0,12.686567164179106,1.2260127931769722
17063,50666.0,37.9,77350.0,35208.0,3814.0,7.527730628034578,2.173054908617219
17065,8176.0,43.6,54046.0,27702.0,747.0,9.136497064579256,1.3454011741682974
17067,17983.0,46.0,52561.0,28576.0,2423.0,13.473836401045432,2.6914307957515438
17069,3939.0,46.8,51250.0,28932.0,501.0,12.718964204112721,5.2297537446052305
17071,6809.0,50.0,53676.0,28950.0,527.0,7.739756205022764,2.8051108826553093
17073,49267.0,43.1,59933.0,30345.0,5235.0,10.625773844561268,2.2225830677735603
17075,27812.0,44.4,52700.0,27574.0,3378.0,12.145836329641881,2.419818783259025
17077,57977.0,31.9,37241.0,24804.0,14307.0,24.677027096952237,4.046432205874743
17079,9594.0,43.1,54256.0,25849.0,1288.0,13.425057327496352,2.3973316656243484
17081,37985.0,40.9,49896.0,26466.0,6046.0,15.916809266815848,3.269711728313808
17083,21937.0,42.9,63028.0,30182.0,2068.0,9.426995487076628,1.522541824315084
17085,21588.0,49.9,57946.0,34437.0,1824.0,8.449138410227906,1.9455252918287935
17087,12494.0,43.7,52774.0,23140.0,1097.0,8.780214502961421,1.3686569553385626
17089,531376.0,37.3,79394.0,36270.0,49371.0,9.291161061094217,2.5573228749510704
17091,110637.0,37.7,58902.0,27984.0,15039.0,13.593101765232243,2.5208564946627257
17093,126054.0,35.2,96563.0,36382.0,5647.0,4.479826106271915,2.415631396068352
17095,50508.0,42.1,44129.0,24545.0,8413.0,16.656767244792906,2.266967609091629
17097,701473.0,38.4,89427.0,45766.0,54273.0,7.737004845517932,2.759478982084841
17099,109737.0,41.9,58142.0,30277.0,14186.0,12.927271567474964,2.9206192988691138
17101,16033.0,42.4,46636.0,23613.0,2212.0,13.796544626707414,2.444957275619036
17103,34389.0,43.2,58194.0,29984.0,3874.0,11.265230160807235,1.6284276949024397
17105,36040.0,42.0,55160.0,27925.0,5057.0,14.03163152053274,2.3695893451720305
17107,29003.0,40.1,57308.0,27546.0,2323.0,8.009516256938937,2.5445643554115094
17109,30479.0,33.0,44471.0,24094.0,5928.0,19.44945700318252,3.5598280783490277
17111,307714.0,40.2,86799.0,39006.0,21281.0,6.915837433460942,2.314161851589463
17113,172578.0,33.1,67675.0,34532.0,24575.0,14.239937883160078,1.6931474463720753
17115,105528.0,41.1,50480.0,29644.0,17295.0,16.389015237662047,3.6331589720263815
17117,45463.0,43.7,55159.0,28809.0,6175.0,13.582473659899259,3.2004047247212015
17119,264776.0,40.2,60738.0,32427.0,34266.0,12.941505272381182,3.0939360062845576
17121,37743.0,42.2,47519.0,25563.0,6493.0,17.203189995495855,4.527991945526323
17123,11679.0,46.0,58465.0,30808.0,1193.0,10.214915660587382,2.680023974655364
17125,13621.0,45.2,48417.0,28534.0,1911.0,14.029806915791793,3.289038983921885
17127,14219.0,43.5,47481.0,23539.0,2331.0,16.393557915465223,1.8215064350516916
17129,12306.0,43.2,74684.0,37098.0,1127.0,9.158134243458477,2.60035754916301
17131,15589.0,44.9,59787.0,29268.0,1482.0,9.506703444736674,2.2259285393546735
17133,34168.0,42.0,85747.0,42152.0,1400.0,4.09740107703114,1.5628658393818775
17135,28828.0,43.3,52748.0,26609.0,4284.0,14.860552240876926,1.9217427501040656
17137,34247.0,40.8,51437.0,26755.0,4382.0,12.795281338511405,2.671766870090811
17139,14641.0,40.7,61456.0,29538.0,1040.0,7.103339935796735,1.4753090635885526
17141,51025.0,42.4,60986.0,31397.0,4787.0,9.381675649191573,3.0298873101420867
17143,182770.0,37.5,55842.0,32041.0,27783.0,15.201072386058982,3.6100016414072327
17145,21251.0,42.2,52428.0,26035.0,2974.0,13.994635546562517,2.4987059432497296
17147,16401.0,42.9,70849.0,33468.0,846.0,5.158222059630512,2.5059447594658857
17149,15672.0,42.0,47492.0,26157.0,2100.0,13.399693721286368,2.7692700357325166
17151,4203.0,52.5,38056.0,22065.0,620.0,14.751368070425887,5.04401617891982
17153,5510.0,44.0,34640.0,21605.0,1116.0,20.254083484573506,3.321234119782214
17155,5721.0,48.1,63638.0,34438.0,480.0,8.390141583639224,1.3459185457087919
17157,32295.0,41.6,53816.0,26558.0,3612.0,11.184393869019972,2.0684316457655982
17159,15766.0,42.0,48894.0,26358.0,2278.0,14.448813903336296,2.6956742356970698
17161,143873.0,40.1,54858.0,29756.0,19391.0,13.477858945041806,2.8657218519110605
17163,262338.0,38.6,55179.0,30807.0,38099.0,14.522867445814178,3.3353917465254748
17165,23994.0,42.2,44090.0,25342.0,4936.0,20.571809619071434,3.4008502125531384
17167,196861.0,40.3,61912.0,35509.0,27995.0,14.220693789018648,2.957416654390661
17169,6953.0,46.3,52357.0,24831.0,1291.0,18.567524809434772,3.3654537609664894
17171,5005.0,44.6,57118.0,27052.0,643.0,12.847152847152849,2.8771228771228774
17173,21737.0,45.1,52953.0,27029.0,2327.0,10.705249114413213,2.2174173068960763
17175,5447.0,45.1,54907.0,30018.0,826.0,15.164310629704426,1.376904718193501
17177,45093.0,45.3,48805.0,27911.0,6000.0,13.305834608475815,3.49943450202914
17179,133195.0,41.0,63454.0,33507.0,10744.0,8.066368857689854,2.187019032245955
17181,16968.0,43.7,50625.0,25879.0,3005.0,17.709806694955212,2.8288543140028284
17183,77563.0,40.4,46515.0,25307.0,14081.0,18.15427458968838,2.823511210241997
17185,11546.0,43.8,50770.0,27781.0,1373.0,11.891564178070329,1.6715745712800971
17187,17146.0,39.8,50310.0,25730.0,2066.0,12.049457599440105,3.884287880555232
17189,14058.0,43.9,61763.0,32838.0,980.0,6.9711196471759855,2.496798975672215
17191,16402.0,43.4,50251.0,26313.0,2164.0,13.193512986221194,1.341299841482746
17193,13868.0,44.3,49290.0,26746.0,1887.0,13.606864724545716,3.0213441015286997
17195,56016.0,43.4,54232.0,29856.0,5852.0,10.447015138531848,2.2047272207940587
17197,689315.0,37.9,86961.0,36524.0,45834.0,6.64920972269572,2.5088674988938293
17199,67102.0,41.2,50734.0,28375.0,8964.0,13.358767249858424,2.593067270722184
17201,284819.0,39.7,54489.0,29278.0,43574.0,15.298838911729904,4.133853429722034
17203,38700.0,40.5,72808.0,37170.0,2651.0,6.850129198966409,1.8630490956072352
18001,35376.0,33.5,52504.0,23316.0,5825.0,16.46596562641339,1.625395748530077
18003,372575.0,35.9,54857.0,29160.0,48580.0,13.03898543917332,2.523787156948265
18005,82481.0,37.8,63431.0,31774.0,10859.0,13.16545628690244,2.143523963094531
18007,8677.0,40.5,49488.0,25187.0,1157.0,13.334101648035036,1.6019361530482883
18009,12013.0,44.0,43505.0,24302.0,1509.0,12.561391825522351,2.6804295346707727
18011,65544.0,38.1,83077.0,48295.0,3848.0,5.870865372879287,1.0222140851946784
18013,15064.0,50.0,61030.0,34372.0,1343.0,8.91529474243229,2.210568242166755
18015,20074.0,42.9,54806.0,29366.0,1912.0,9.524758393942411,1.4944704593005878
18017,37880.0,40.8,49415.0,24948.0,5353.0,14.131467793030625,2.262407602956705
18019,116507.0,39.1,55630.0,29062.0,11544.0,9.90841751997734,2.5612194975409204
18021,26234.0,41.5,55637.0,26257.0,3217.0,12.262712510482581,1.9745368605626288
18023,32273.0,37.8,54286.0,24489.0,3916.0,12.13398196634958,1.8932234375484152
18025,10569.0,43.0,41662.0,22443.0,1858.0,17.579714258681047,1.5422461916926862
18027,33120.0,34.4,53629.0,23848.0,3888.0,11.73913043478261,1.6576086956521738
18029,49479.0,42.5,68658.0,30800.0,4446.0,8.985630267386162,1.932132824026355
18031,26562.0,39.2,57949.0,27006.0,2981.0,11.222799487990363,1.9802725698366088
18033,42927.0,39.1,56421.0,29073.0,4821.0,11.230693968830808,1.8449926619610035
18035,115020.0,35.6,43512.0,25107.0,23562.0,20.48513302034429,3.2376977916884018
18037,42543.0,40.3,60666.0,30366.0,3767.0,8.854570669675388,1.0648050208024822
18039,204558.0,35.6,57021.0,26150.0,24885.0,12.165253864429648,2.237507210668857
18041,23194.0,42.8,46175.0,24015.0,4336.0,18.694489954298522,2.3066310252651547
18043,77320.0,39.8,64468.0,33478.0,7432.0,9.612002069322296,2.005949301603725
18045,16430.0,43.4,52874.0,28058.0,1802.0,10.967741935483868,2.0998174071819844
18047,22774.0,42.2,62462.0,29166.0,2055.0,9.023447791341002,1.2953367875647668
18049,20096.0,41.3,52034.0,26427.0,2442.0,12.151671974522293,2.060111464968153
18051,33656.0,40.3,55462.0,28076.0,3051.0,9.065248395531258,1.4915616829094367
18053,66452.0,40.3,44356.0,23046.0,10953.0,16.4825738879191,3.3859026063925843
18055,32159.0,43.1,51613.0,25453.0,4527.0,14.076930252806369,2.2357660375011656
18057,323117.0,37.1,98173.0,49287.0,14700.0,4.549435653339193,1.5136931823457138
18059,75164.0,39.8,74072.0,34119.0,4941.0,6.57362567186419,1.3184503219626418
18061,39940.0,42.3,57712.0,28119.0,4326.0,10.831246870305456,2.4011016524787183
18063,163799.0,37.7,81933.0,36569.0,8021.0,4.896855292156851,1.97742354959432
18065,48255.0,42.1,49832.0,24687.0,6748.0,13.984043104341517,2.4101129416640763
18067,82331.0,41.7,52373.0,28129.0,12046.0,14.631183879705093,2.4365062977493293
18069,36359.0,40.7,53632.0,26502.0,3809.0,10.476085700926868,1.4631865562859263
18071,44025.0,38.5,51250.0,25840.0,6268.0,14.237365133446904,2.1328790459965927
18073,33447.0,40.3,63892.0,28240.0,2648.0,7.917003019702814,1.9015158310162343
18075,20840.0,39.7,47658.0,23443.0,2887.0,13.8531669865643,1.8042226487523991
18077,32201.0,40.8,52718.0,27152.0,4001.0,12.42507996646067,1.9626719667091084
18079,27710.0,39.8,54191.0,26017.0,2987.0,10.779501984843018,1.5770479971129556
18081,153716.0,37.5,72440.0,34408.0,11196.0,7.283561893361784,1.7747013973821852
18083,37065.0,37.9,47380.0,26041.0,5381.0,14.517739106974235,2.099015243491164
18085,79035.0,38.5,61366.0,29786.0,7584.0,9.595748718921996,1.9118112228759407
18087,39193.0,31.1,64498.0,24549.0,2489.0,6.3506238358890625,0.8930166101089481
18089,485707.0,39.1,56128.0,28923.0,74629.0,15.365024593015955,3.3789918613485086
18091,110154.0,40.3,53658.0,27264.0,15490.0,14.062131198140786,2.8251357190841917
18093,45548.0,43.1,53610.0,26603.0,5549.0,12.182752261350664,2.1032756652322826
18095,129455.0,40.4,49522.0,25557.0,20338.0,15.710478544668034,2.657294040400139
18097,951869.0,34.3,48316.0,28566.0,165969.0,17.43611778511539,3.2812288245546397
18099,46461.0,40.0,52658.0,25761.0,5918.0,12.737564839327607,2.34605367943006
18101,10212.0,42.7,52726.0,26758.0,1156.0,11.320015667841757,1.2044653349001175
18103,35815.0,40.1,50657.0,24028.0,5110.0,14.267764902973616,2.2197403322630183
18105,146461.0,29.6,49839.0,28514.0,30706.0,20.96530817077584,2.8833614409296677
18107,38287.0,40.2,55522.0,27162.0,4198.0,10.964557160393868,1.9588894402799903
18109,69922.0,41.5,64335.0,30721.0,7225.0,10.332942421555448,2.580017734046509
18111,13992.0,43.1,55356.0,26007.0,1762.0,12.592910234419668,3.744997141223557
18113,47506.0,38.7,56789.0,26832.0,3453.0,7.268555550877783,1.9850124194838548
18115,5874.0,47.4,60128.0,30517.0,412.0,7.013959822948588,0.8512087163772557
18117,19545.0,42.4,47917.0,24080.0,2848.0,14.571501662829368,1.698644154515221
18119,20835.0,45.2,49543.0,25209.0,3154.0,15.137988960883131,2.6637868970482357
18121,16946.0,43.2,52618.0,23574.0,2243.0,13.236161926118259,2.4961642865572995
18123,19102.0,42.0,52348.0,25707.0,2067.0,10.820856454821485,1.3768191812375667
18125,12378.0,43.7,50194.0,25624.0,1418.0,11.45580869284214,1.7531103570851512
18127,168636.0,39.5,71152.0,34595.0,16249.0,9.635546383927512,2.1656111387841266
18129,25560.0,42.6,64196.0,32091.0,2255.0,8.822378716744915,2.08528951486698
18131,12559.0,41.6,49580.0,24992.0,1521.0,12.11083685006768,2.962019269050084
18133,37384.0,37.9,61047.0,26120.0,3620.0,9.68328696768671,1.4257436336400602
18135,24926.0,42.6,48036.0,24964.0,3607.0,14.470833667656262,2.3950894648158547
18137,28391.0,40.7,56332.0,28312.0,3323.0,11.704413370434294,2.705082596597513
18139,16641.0,41.7,54346.0,26301.0,2365.0,14.21188630490956,2.1993870560663416
18141,270216.0,36.6,52769.0,28215.0,40012.0,14.807413328596382,2.2637445599076296
18143,23759.0,41.5,48700.0,23646.0,3459.0,14.558693547708238,2.255987204848689
18145,44438.0,40.8,60404.0,29583.0,4903.0,11.03334983572618,1.8452675637967504
18147,20447.0,44.0,57305.0,31287.0,1871.0,9.150486623954617,1.4769892893823056
18149,22952.0,41.5,51190.0,24673.0,3385.0,14.748170094109444,2.217671662600209
18151,34453.0,43.7,58279.0,29949.0,3061.0,8.884567381650363,1.700867848953647
18153,20730.0,41.0,50245.0,24356.0,2209.0,10.656054027978772,2.122527737578389
18155,10685.0,40.5,49383.0,24944.0,2005.0,18.764623303696773,2.7421619092185305
18157,191553.0,28.2,53130.0,27451.0,32662.0,17.05115555485949,2.155539198028744
18159,15162.0,45.1,58118.0,31025.0,1270.0,8.376203667062391,1.655454425537528
18161,7113.0,43.5,50375.0,25661.0,513.0,7.212146773513285,0.7029382820188388
18163,181291.0,38.3,49708.0,29638.0,29122.0,16.063676630389814,2.3586388734134625
18165,15539.0,42.9,50243.0,26493.0,2280.0,14.672758864791815,3.1083081279361613
18167,107459.0,36.2,45230.0,25113.0,18815.0,17.5090034338678,3.3994360639871952
18169,31389.0,42.3,54259.0,27149.0,3387.0,10.790404281754755,2.239638089776673
18171,8237.0,44.4,60553.0,31104.0,948.0,11.509044555056454,2.0031564890129903
18173,62280.0,41.2,73482.0,37466.0,4218.0,6.772639691714836,1.7469492614001283
18175,27848.0,41.6,47983.0,25015.0,3282.0,11.785406492387244,2.5818730249928183
18177,66342.0,40.6,46516.0,26510.0,10395.0,15.668807090530883,2.4825902143438547
18179,28011.0,40.3,59237.0,28663.0,2302.0,8.218199992859947,1.4565706329656207
18181,24149.0,42.0,54576.0,27461.0,2198.0,9.101826162574019,1.925545571245186
18183,33730.0,41.8,61741.0,31843.0,3213.0,9.525644826563886,1.9092795730803438
19001,7085.0,45.4,53363.0,30822.0,754.0,10.642201834862382,2.173606210303458
19003,3670.0,47.3,49255.0,28440.0,508.0,13.841961852861035,1.8528610354223436
19005,13813.0,44.4,52216.0,27892.0,1478.0,10.700065156012453,1.484109172518642
19007,12452.0,45.7,40167.0,26012.0,2170.0,17.42691937038227,2.9392868615483456
19009,5571.0,48.1,52055.0,30344.0,632.0,11.344462394543172,0.9334051337282356
19011,25636.0,42.6,67729.0,33301.0,2216.0,8.644094242471526,1.5954127008893744
19013,132393.0,35.2,53539.0,30563.0,20129.0,15.20397604102936,2.3943864101576366
19015,26370.0,41.8,64000.0,32889.0,1973.0,7.481987106560485,1.5206674251042849
19017,24864.0,39.8,70395.0,32814.0,1725.0,6.937741312741313,1.242760617760618
19019,21118.0,39.1,64837.0,33373.0,1812.0,8.580357988445876,1.1317359598446823
19021,20058.0,35.0,57125.0,26526.0,2462.0,12.274404227739556,2.7570046864094127
19023,14628.0,43.9,57115.0,30036.0,1479.0,10.110746513535686,1.4561115668580804
19025,9744.0,44.6,52323.0,28434.0,1133.0,11.627668308702793,1.0467980295566504
19027,20281.0,42.0,59212.0,31648.0,1707.0,8.416744736452838,1.0896898575020957
19029,13091.0,44.9,50187.0,28302.0,1776.0,13.566572454357955,1.2069360629440071
19031,18457.0,42.7,67795.0,32268.0,1256.0,6.80500623069838,1.6633255675353524
19033,42834.0,44.3,53963.0,32757.0,4252.0,9.92669374795723,2.140822710930569
19035,11343.0,46.3,56550.0,32999.0,1201.0,10.588027858591204,1.7103059155426257
19037,12026.0,44.5,60034.0,31095.0,793.0,6.594046233161484,0.9230001663063364
19039,9360.0,40.5,54427.0,27416.0,1177.0,12.574786324786324,1.5384615384615383
19041,16211.0,42.9,50521.0,28747.0,1723.0,10.628585528344953,2.1960397261119
19043,17625.0,47.3,53152.0,28294.0,1993.0,11.307801418439714,1.2822695035460994
19045,46909.0,42.2,51688.0,28483.0,5988.0,12.765141017715152,2.2490353663476093
19047,17034.0,38.7,55755.0,29196.0,2978.0,17.482681695432664,3.2758013384994715
19049,87099.0,35.4,88479.0,45090.0,4521.0,5.190645127957841,1.5304423701764658
19051,8920.0,36.8,63404.0,29387.0,868.0,9.730941704035876,1.4686098654708517
19053,7979.0,36.4,44462.0,22875.0,1331.0,16.68128838200276,2.2935204912896348
19055,17183.0,43.8,63750.0,32112.0,1559.0,9.072920910201942,1.0882849327824011
19057,39386.0,42.9,51267.0,29941.0,6214.0,15.777179708525873,2.6532270349870517
19059,17127.0,48.4,59969.0,39052.0,1392.0,8.12751795410755,1.0684883517253458
19061,96982.0,38.6,63031.0,32905.0,10646.0,10.977294755727868,2.099358643872059
19063,9438.0,42.9,51563.0,28651.0,1055.0,11.178215723670268,1.854206399660945
19065,19803.0,43.8,51128.0,28643.0,2173.0,10.973084886128364,1.5654193809018837
19067,15786.0,44.1,50406.0,29622.0,2258.0,14.303813505637908,1.1402508551881414
19069,10162.0,42.7,56419.0,29546.0,1362.0,13.402873450108249,1.7516236961228104
19071,6946.0,46.2,56750.0,29261.0,714.0,10.279297437374026,1.7564065649294558
19073,8950.0,44.5,53050.0,28451.0,731.0,8.167597765363128,2.4134078212290504
19075,12299.0,42.6,68038.0,36231.0,677.0,5.50451256199691,1.146434669485324
19077,10669.0,45.5,61161.0,31128.0,914.0,8.566875995875902,1.5465366950979471
19079,14997.0,42.6,60910.0,30127.0,1452.0,9.681936387277457,1.3602720544108822
19081,10802.0,44.2,61761.0,30309.0,1063.0,9.840770227735604,1.175708202184781
19083,17061.0,44.7,54196.0,28770.0,1564.0,9.1671062657523,0.8967821346931598
19085,14089.0,44.0,63854.0,32443.0,1351.0,9.58904109589041,0.8091418837390872
19087,19941.0,39.7,53501.0,26408.0,1972.0,9.889173060528561,2.6979589789880145
19089,9226.0,41.5,55060.0,29032.0,810.0,8.779536093648385,1.2681552135269891
19091,9554.0,42.9,54575.0,30480.0,1225.0,12.821854720535901,2.0619635754657737
19093,6901.0,43.7,58427.0,33789.0,648.0,9.38994348645124,1.3186494710911465
19095,16189.0,41.7,61443.0,33755.0,1388.0,8.573722898264254,1.5874976836123291
19097,19401.0,44.3,55967.0,29660.0,2500.0,12.885933714756973,1.876191948868615
19099,36971.0,42.1,58952.0,28604.0,3186.0,8.617565118606475,1.912309648102567
19101,18148.0,42.9,47708.0,28611.0,2087.0,11.499889795018735,3.543090147674675
19103,148577.0,30.3,62542.0,35108.0,25469.0,17.141953330596255,2.037327446374607
19105,20559.0,43.1,57549.0,29453.0,1755.0,8.536407412811908,1.5759521377498906
19107,10188.0,43.7,52881.0,29957.0,995.0,9.766391833529642,2.365528072241853
19109,14978.0,45.5,56073.0,31225.0,1602.0,10.695687007611165,1.5355855254373083
19111,34227.0,43.1,49564.0,26710.0,4658.0,13.609138983843165,3.3920589008677364
19113,223861.0,37.7,64903.0,34545.0,22272.0,9.94903087183565,2.0307244227444707
19115,11178.0,41.9,56673.0,29021.0,1120.0,10.019681517266056,2.522812667740204
19117,8583.0,44.2,55205.0,31069.0,991.0,11.546079459396482,1.6893859955726436
19119,11776.0,38.0,64982.0,29124.0,538.0,4.568614130434782,1.0190217391304348
19121,16012.0,40.7,66316.0,35470.0,795.0,4.965026230327255,1.4988758431176616
19123,22164.0,39.3,54825.0,28174.0,2949.0,13.30536004331348,2.0122721530409677
19125,33172.0,39.4,61038.0,30644.0,2466.0,7.433980465452793,1.151573616302906
19127,39964.0,38.7,56437.0,27196.0,4651.0,11.637974176759085,2.50725653087779
19129,15034.0,42.5,72079.0,34850.0,1234.0,8.208061726752694,2.0553412265531463
19131,10608.0,43.6,58302.0,29676.0,710.0,6.693061840120664,1.1689291101055808
19133,8730.0,46.0,47605.0,29591.0,1242.0,14.226804123711341,1.5349369988545247
19135,7807.0,43.0,58269.0,28999.0,809.0,10.36249519661842,1.9853977199948765
19137,10053.0,44.2,51696.0,29781.0,1180.0,11.737789714513081,2.0491395603302496
19139,42889.0,38.1,58453.0,29511.0,4054.0,9.452307118375339,1.5528457180162745
19141,13835.0,41.9,53703.0,30564.0,1440.0,10.408384531984098,1.0046982291290203
19143,6052.0,44.0,59725.0,30955.0,745.0,12.30998017184402,1.5366820885657635
19145,15268.0,44.1,51867.0,27390.0,1619.0,10.603877390620909,2.226879748493581
19147,9003.0,41.4,52932.0,28445.0,554.0,6.1535043874264135,0.7441963789847829
19149,25068.0,40.0,67297.0,33982.0,2243.0,8.947662358385193,0.9613850327110259
19151,6797.0,47.6,52448.0,30013.0,713.0,10.489922024422539,1.6477857878475801
19153,479612.0,35.5,67637.0,35433.0,48969.0,10.210128186951119,2.367538760498069
19155,93393.0,39.7,60065.0,30318.0,9765.0,10.455815746362148,1.973381302667224
19157,18388.0,40.5,53852.0,31827.0,1654.0,8.994996737002394,2.1644550793996085
19159,4964.0,44.0,55271.0,28756.0,413.0,8.31990330378727,2.155519742143433
19161,9802.0,46.1,58232.0,32274.0,947.0,9.661293613548256,1.3466639461334422
19163,172446.0,38.3,61183.0,33643.0,20389.0,11.823411386752955,1.961773540702597
19165,11606.0,46.4,58000.0,32703.0,908.0,7.823539548509393,1.1718076856798207
19167,34827.0,33.4,69844.0,29360.0,2047.0,5.877623682774859,1.4873517673069745
19169,96941.0,26.6,56756.0,29539.0,18022.0,18.59068918207982,2.4953322123766
19171,17032.0,42.6,56037.0,28585.0,1975.0,11.595819633630812,1.749647721935181
19173,6167.0,42.3,50431.0,29778.0,606.0,9.826495865088374,1.8161180476730987
19175,12358.0,40.3,49900.0,27750.0,1720.0,13.918109726492961,2.2900145654636668
19177,7150.0,45.4,48591.0,27252.0,906.0,12.671328671328672,2.3496503496503496
19179,35141.0,39.6,46246.0,26424.0,5132.0,14.604023789875074,2.902592413420221
19181,50076.0,38.3,77048.0,36496.0,3933.0,7.854061826024443,1.6195383017812923
19183,22100.0,40.3,62556.0,30547.0,2140.0,9.683257918552037,1.6561085972850678
19185,6429.0,43.2,44768.0,25628.0,1086.0,16.892207186187587,0.7466168922071862
19187,36545.0,39.0,47466.0,26498.0,4629.0,12.666575454918592,1.9428102339581341
19189,10534.0,41.8,49870.0,28342.0,884.0,8.391873932029617,1.8226694513005504
19191,20262.0,41.5,65263.0,32075.0,1480.0,7.304313493238576,1.1598065343993682
19193,102586.0,35.8,59224.0,28688.0,12649.0,12.330142514573138,2.2858869631333714
19195,7445.0,43.9,57130.0,31949.0,627.0,8.421759570181331,2.498321020819342
19197,12739.0,43.5,53333.0,29622.0,1461.0,11.468718109741738,1.4993327576732869
20001,12556.0,41.9,45333.0,23734.0,2138.0,17.027715833067855,2.2300095571838163
20003,7835.0,40.8,50213.0,24309.0,1151.0,14.69049138481174,1.5315890236119976
20005,16268.0,36.6,50439.0,24237.0,2269.0,13.947627243668554,1.3769363166953528
20007,4624.0,43.6,50174.0,27648.0,746.0,16.133217993079587,1.189446366782007
20009,26453.0,39.9,49723.0,27495.0,3978.0,15.03799191018032,2.0148943409065136
20011,14608.0,39.1,43917.0,23102.0,2271.0,15.546276013143485,1.0542168674698795
20013,9626.0,42.1,48333.0,25208.0,1257.0,13.058383544566796,1.66216496987326
20015,66698.0,38.6,64782.0,29986.0,6025.0,9.03325437044589,1.8156466460763439
20017,2637.0,44.8,45353.0,23055.0,300.0,11.376564277588168,1.9719378081152823
20019,3323.0,47.9,40298.0,22962.0,605.0,18.20643996388805,2.9792356304544088
20021,20179.0,41.3,43175.0,22615.0,2604.0,12.904504683086376,1.9277466673274195
20023,2665.0,45.6,47639.0,29041.0,247.0,9.268292682926827,0.900562851782364
20025,2026.0,45.3,53348.0,28227.0,213.0,10.513326752221127,0.7403751233958539
20027,8082.0,42.5,53929.0,29235.0,642.0,7.943578322197476,1.311556545409552
20029,8938.0,40.8,45373.0,27279.0,965.0,10.79659879167599,2.114567017229805
20031,8254.0,43.8,59583.0,33371.0,1008.0,12.212260722074143,2.156530167191665
20033,1740.0,48.1,54821.0,30355.0,175.0,10.057471264367816,1.6666666666666667
20035,35351.0,38.8,50102.0,24726.0,4675.0,13.224519815563914,2.1866425277927077
20037,38968.0,32.5,41004.0,23091.0,7513.0,19.27992198727161,2.563641962636009
20039,2860.0,50.6,48125.0,30905.0,433.0,15.139860139860142,0.8041958041958042
20041,18828.0,41.3,49991.0,27219.0,2184.0,11.59974506054812,2.060760569364776
20043,7684.0,41.0,49703.0,25775.0,926.0,12.05101509630401,1.31441957313899
20045,120290.0,29.8,59435.0,32281.0,20169.0,16.76697979881952,2.4781777371352565
20047,2869.0,45.7,50902.0,27431.0,277.0,9.654932032066922,1.1850819100731962
20049,2523.0,52.3,38750.0,23875.0,449.0,17.796274276654778,2.2988505747126435
20051,28775.0,32.5,52883.0,30956.0,4271.0,14.842745438748915,1.6298870547350133
20053,6231.0,42.1,54902.0,26443.0,493.0,7.912052640025678,1.5567324666987643
20055,36750.0,30.8,60798.0,24152.0,4459.0,12.133333333333333,2.092517006802721
20057,34179.0,32.2,51711.0,23293.0,4858.0,14.213405892507096,2.9959916908042947
20059,25558.0,40.0,56582.0,26998.0,2441.0,9.550825573206039,1.9328585961342828
20061,34025.0,26.4,53133.0,23897.0,4292.0,12.614254224834681,1.6693607641440118
20063,2644.0,48.2,48317.0,28859.0,259.0,9.795763993948565,0.7942511346444779
20065,2519.0,50.4,46375.0,27236.0,242.0,9.60698689956332,0.8733624454148472
20067,7467.0,32.6,53413.0,25411.0,848.0,11.356635864470336,3.2944957814383287
20069,6039.0,36.0,64930.0,29421.0,338.0,5.596953137936745,1.3909587680079485
20071,1185.0,42.2,54112.0,28982.0,86.0,7.257383966244726,0.0
20073,6081.0,48.6,41982.0,27500.0,799.0,13.139286301595133,1.1346817957572768
20075,2591.0,35.8,46944.0,22003.0,272.0,10.4978772674643,0.34735623311462754
20077,5594.0,42.4,49865.0,24800.0,874.0,15.623882731498034,2.592062924562031
20079,34503.0,39.2,57982.0,28226.0,3172.0,9.19340347216184,1.6926064400197085
20081,4018.0,36.9,55064.0,26814.0,418.0,10.403185664509706,1.56794425087108
20083,1876.0,47.6,61211.0,30044.0,204.0,10.874200426439232,1.9189765458422172
20085,13266.0,41.2,57914.0,28127.0,1525.0,11.49555254032866,2.5101763907734056
20087,18890.0,43.3,64864.0,30655.0,1398.0,7.400741132874536,1.8793012175754369
20089,2885.0,52.8,40676.0,27731.0,501.0,17.36568457538995,0.9358752166377816
20091,591506.0,37.6,89087.0,46517.0,31422.0,5.312203088387945,1.607422409916383
20093,3907.0,34.7,52599.0,23415.0,749.0,19.170719221909394,0.947018172510878
20095,7340.0,45.4,60469.0,34578.0,549.0,7.479564032697548,2.411444141689373
20097,2505.0,41.6,53274.0,26321.0,155.0,6.187624750499003,1.5169660678642714
20099,20119.0,41.0,47643.0,24572.0,3619.0,17.987971569163477,1.6203588647547096
20101,1564.0,40.7,52125.0,28435.0,187.0,11.956521739130435,1.4705882352941178
20103,80745.0,37.8,73013.0,32444.0,6379.0,7.900179577682827,1.9047619047619049
20105,3044.0,46.5,45076.0,25803.0,271.0,8.902759526938238,1.6425755584756898
