County,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate
035,"Crow Wing County, Minnesota",64217.0,44.5,56549.0,32368.0,6810.0,10.604668545712194,1.434199666754909
171,"Wright County, Minnesota",134438.0,37.0,84974.0,36260.0,6122.0,4.553771998988381,1.4876746158080305
081,"Lincoln County, Minnesota",5677.0,45.4,53077.0,30253.0,598.0,10.533732605249252,1.4620398097586753
095,"Mille Lacs County, Minnesota",25865.0,40.5,56135.0,27758.0,3127.0,12.089696501063212,2.9421998840131454
017,"Carlton County, Minnesota",35633.0,41.0,63098.0,29440.0,3851.0,10.807397637021861,1.8550220301406
065,"Kanabec County, Minnesota",16089.0,45.0,57163.0,28427.0,1578.0,9.807943315308595,1.6346572192180993
115,"St. Clair County, Alabama",87989.0,40.3,58308.0,26409.0,10484.0,11.915125754355659,2.467353873779677
043,"Cullman County, Alabama",82853.0,40.8,44918.0,23468.0,12133.0,14.64400806247209,2.2147659107093287
069,"Houston County, Alabama",104702.0,40.1,47580.0,27097.0,18885.0,18.036904739164484,2.906343718362591
125,"Tuscaloosa County, Alabama",207305.0,33.0,53326.0,26789.0,34749.0,16.762258507995465,2.7891271315211887
031,"Coffee County, Alabama",51662.0,39.3,55637.0,27806.0,7670.0,14.846502264720684,2.582168712012698
021,"Chilton County, Alabama",44055.0,38.7,47468.0,24658.0,8302.0,18.844626035637273,2.723867892407218
037,"Coosa County, Alabama",10757.0,48.4,38990.0,23694.0,1399.0,13.005484800594962,1.1527377521613833
055,"Etowah County, Alabama",102748.0,41.4,44637.0,24883.0,17625.0,17.15361856191848,2.4321641297154204
075,"Lamar County, Alabama",13885.0,44.8,38364.0,22636.0,2827.0,20.360100828231904,3.665826431400792
013,"Butler County, Alabama",19828.0,40.8,40688.0,21038.0,4397.0,22.17571111559411,2.920112971555376
127,"Walker County, Alabama",64110.0,42.1,43629.0,23882.0,11440.0,17.844330057713304,3.4768366869443144
063,"Greene County, Alabama",8324.0,40.9,24145.0,14884.0,3140.0,37.72224891878904,3.73618452666987
011,"Bullock County, Alabama",10248.0,40.2,37785.0,20877.0,2825.0,27.566354410616707,1.6978922716627636
017,"Chambers County, Alabama",33660.0,42.0,42289.0,22729.0,5711.0,16.966726084373143,1.8122400475341651
100,"Haines Borough, Alaska",2518.0,44.7,58059.0,31731.0,278.0,11.040508339952343,2.3431294678316124
110,"Juneau City and Borough, Alaska",32227.0,38.1,88390.0,43680.0,2440.0,7.571291153380706,2.5382443292891055
290,"Yukon-Koyukuk Census Area, Alaska",5377.0,35.2,41413.0,22718.0,1352.0,25.144132415845267,8.368978984563883
068,"Denali Borough, Alaska",2246.0,42.1,81719.0,34365.0,354.0,15.761353517364203,1.0240427426536065
105,"Hoonah-Angoon Census Area, Alaska",2139.0,49.6,59803.0,36091.0,221.0,10.331930808789155,5.750350631136045
275,"Wrangell City and Borough, Alaska",2502.0,49.4,53894.0,32286.0,194.0,7.753796962430056,3.0775379696243004
019,"Pima County, Arizona",1027207.0,38.5,53379.0,29707.0,167823.0,16.337797542267527,3.249296393034705
007,"Gila County, Arizona",53546.0,50.2,43524.0,24251.0,11367.0,21.228476450155007,3.3634631905277703
003,"Cochise County, Arizona",125867.0,41.1,49260.0,26819.0,19476.0,15.473475970667451,2.351688687265129
001,"Apache County, Arizona",71511.0,35.0,32508.0,15128.0,24963.0,34.907916264630614,3.033099802827537
027,"Yuma County, Arizona",209468.0,34.6,45243.0,21758.0,39608.0,18.908854813145684,4.018752267649474
017,"Navajo County, Arizona",109270.0,37.3,40067.0,18935.0,29663.0,27.14651779994509,4.438546719136085
021,"Clay County, Arkansas",14889.0,42.8,37233.0,22505.0,3106.0,20.86103835046007,2.3372959903284305
043,"Drew County, Arkansas",18417.0,37.4,46997.0,25543.0,3268.0,17.744475213118314,1.7320953466905575
121,"Randolph County, Arkansas",17695.0,41.1,37218.0,23248.0,3241.0,18.315908448714325,1.7914665159649619
009,"Boone County, Arkansas",37331.0,42.3,45374.0,24727.0,5369.0,14.38214888430527,2.0626289143071443
079,"Lincoln County, Arkansas",13455.0,39.0,46596.0,14764.0,1667.0,12.38944630248978,0.5722779635823114
035,"Crittenden County, Arkansas",48672.0,35.2,40161.0,23172.0,10655.0,21.891436554898092,4.0844838921762
045,"Faulkner County, Arkansas",123624.0,32.8,52827.0,26913.0,19778.0,15.99851161586747,1.8434931728466963
295,"Walker County, Georgia",69039.0,41.4,46157.0,24247.0,10892.0,15.776590043308854,2.7028201451353584
135,"Gwinnett County, Georgia",915046.0,35.3,71026.0,30636.0,97006.0,10.601215676588936,2.199780120343677
013,"Barrow County, Georgia",78991.0,35.7,62345.0,25266.0,9907.0,12.541935157169805,2.4838272714613057
049,"Charlton County, Georgia",13040.0,41.2,41961.0,18323.0,2977.0,22.829754601226995,4.28680981595092
065,"Clinch County, Georgia",6686.0,39.9,27658.0,15152.0,2649.0,39.62010170505534,2.123840861501645
015,"Bartow County, Georgia",104919.0,38.1,57423.0,26493.0,14536.0,13.854497278853211,2.2789008663826382
097,"Douglas County, Georgia",143316.0,36.5,63835.0,27743.0,18157.0,12.669206508694074,3.453208294956599
131,"Grady County, Georgia",24828.0,40.3,43531.0,22543.0,5490.0,22.112131464475592,2.1749637506041566
141,"Hancock County, Georgia",8515.0,45.6,31860.0,16704.0,1340.0,15.736934820904287,0.8220786846741045
313,"Whitfield County, Georgia",104237.0,36.0,48623.0,23974.0,16355.0,15.69020597292708,2.5662672563485134
193,"Macon County, Georgia",13305.0,40.3,32161.0,17883.0,2865.0,21.53325817361894,4.404359263434799
285,"Troup County, Georgia",69919.0,36.4,45649.0,23124.0,14500.0,20.73828287017835,2.9219525450878874
145,"Harris County, Georgia",34105.0,42.9,76319.0,36273.0,2079.0,6.095880369447295,3.395396569417974
249,"Schley County, Georgia",5221.0,37.8,44448.0,20965.0,897.0,17.180616740088105,4.615973951350316
321,"Worth County, Georgia",20494.0,41.6,45398.0,24415.0,3847.0,18.771347711525326,3.2692495364496925
093,"Dooly County, Georgia",13736.0,43.2,37340.0,22716.0,2984.0,21.723937099592312,4.863133372160745
109,"Evans County, Georgia",10687.0,37.6,42607.0,20725.0,2730.0,25.545054739403014,2.8165060353700757
307,"Webster County, Georgia",2610.0,45.1,37297.0,24102.0,584.0,22.375478927203066,1.5325670498084292
103,"Effingham County, Georgia",60477.0,36.0,66822.0,31704.0,5073.0,8.388312912346843,1.8155662483258097
125,"Glascock County, Georgia",2996.0,42.7,45000.0,23541.0,550.0,18.35781041388518,0.8344459279038718
239,"Quitman County, Georgia",2289.0,47.3,26667.0,18639.0,465.0,20.314547837483616,2.533857579729139
051,"Chatham County, Georgia",288496.0,35.6,56842.0,32229.0,41529.0,14.395000277300205,3.9116660196328543
167,"Johnson County, Georgia",9691.0,41.8,42446.0,21087.0,2043.0,21.081415746568982,4.220410690331235
173,"Lanier County, Georgia",10380.0,35.6,40986.0,19207.0,2309.0,22.24470134874759,1.7726396917148362
195,"Madison County, Georgia",29218.0,41.1,52500.0,24511.0,4953.0,16.951878978711754,3.4773085084536928
205,"Mitchell County, Georgia",22244.0,39.0,38116.0,18619.0,4592.0,20.64376910627585,5.677935623089373
277,"Tift County, Georgia",40541.0,36.2,45639.0,22974.0,8987.0,22.16768209960287,1.25551910411682
233,"Polk County, Georgia",41908.0,37.0,44891.0,23857.0,7634.0,18.216092392860553,2.2573255702968407
263,"Talbot County, Georgia",6321.0,50.1,38549.0,21357.0,1187.0,18.778674260401836,2.1515582977377
273,"Terrell County, Georgia",8737.0,41.1,34768.0,20045.0,2719.0,31.120521918278584,3.124642325741101
275,"Thomas County, Georgia",44630.0,40.4,43740.0,27454.0,8408.0,18.839345731570692,3.4909253865113152
319,"Wilkinson County, Georgia",9010.0,42.6,38996.0,22141.0,2077.0,23.05216426193119,3.16315205327414
221,"Oglethorpe County, Georgia",14931.0,42.4,47120.0,23523.0,1894.0,12.685017748308887,2.40439354363405
243,"Randolph County, Georgia",6973.0,41.0,31699.0,16691.0,2225.0,31.908791051197475,2.86820593718629
299,"Ware County, Georgia",35593.0,39.5,36869.0,20411.0,8213.0,23.074761891383137,2.0818700306239992
305,"Wayne County, Georgia",29788.0,38.9,45483.0,21090.0,4209.0,14.129850946689942,2.400295420974889
315,"Wilcox County, Georgia",8824.0,39.8,36964.0,16183.0,1628.0,18.449682683590208,2.141885766092475
009,"Baldwin County, Georgia",45111.0,35.5,43672.0,21716.0,9725.0,21.557934871760768,3.633260180443794
031,"Bulloch County, Georgia",76120.0,28.8,45550.0,22328.0,17874.0,23.481345244351026,3.9345769837099316
061,"Clay County, Georgia",2951.0,49.8,22325.0,17036.0,1144.0,38.76651982378855,4.608607251779058
101,"Echols County, Georgia",3981.0,40.6,39494.0,23885.0,960.0,24.114544084400904,1.4820396885204723
089,"DeKalb County, Georgia",749323.0,35.8,62399.0,36077.0,111182.0,14.837660127875429,3.506365078877867
143,"Haralson County, Georgia",29227.0,40.4,48550.0,25074.0,4274.0,14.623464604646388,1.8407636774215623
163,"Jefferson County, Georgia",15618.0,40.0,33944.0,19259.0,3711.0,23.761044948136764,2.0105007043155334
181,"Lincoln County, Georgia",7856.0,47.1,39742.0,26918.0,1600.0,20.36659877800407,1.4765784114052953
213,"Murray County, Georgia",39724.0,38.2,48033.0,21989.0,6118.0,15.401268754405397,3.0913301782297857
235,"Pulaski County, Georgia",11216.0,43.1,45148.0,20746.0,2134.0,19.02639087018545,2.0060627674750355
241,"Rabun County, Georgia",16645.0,49.2,42500.0,28266.0,2939.0,17.656954040252327,1.6341243616701713
281,"Towns County, Georgia",11617.0,54.0,48219.0,25972.0,1657.0,14.26357923732461,1.7130068003787553
283,"Treutlen County, Georgia",6795.0,40.1,32241.0,21830.0,1768.0,26.019131714495952,3.473142016188374
155,"Irwin County, Georgia",9320.0,39.7,37736.0,19878.0,2186.0,23.454935622317596,4.313304721030043
001,"Appling County, Georgia",18440.0,40.3,40304.0,21300.0,4042.0,21.919739696312366,1.6540130151843817
149,"Shelby County, Ohio",48749.0,39.5,63806.0,29381.0,4240.0,8.697614310037128,2.412357176557468
171,"Williams County, Ohio",36816.0,41.4,53183.0,27124.0,3966.0,10.772490221642764,1.9230769230769231
029,"Columbiana County, Ohio",103190.0,44.1,48345.0,26469.0,14196.0,13.757147010369222,3.0894466518073456
051,"Fulton County, Ohio",42253.0,41.1,63092.0,29600.0,3263.0,7.722528577852461,2.111092703476676
053,"Gallia County, Ohio",30088.0,40.7,44858.0,24130.0,6055.0,20.124302047327838,1.7681467694762032
099,"Mahoning County, Ohio",229961.0,43.5,46042.0,28378.0,39109.0,17.006796804675574,3.8254312687803584
145,"Scioto County, Ohio",76040.0,39.9,41330.0,23719.0,16330.0,21.475539189900054,3.0523408732246184
117,"Morrow County, Ohio",35043.0,42.2,59452.0,28257.0,3363.0,9.596781097508774,1.643694889136204
089,"Marion County, Arkansas",16476.0,52.2,36719.0,21395.0,2960.0,17.96552561301287,1.766205389657684
129,"Searcy County, Arkansas",7908.0,47.9,36438.0,20410.0,1702.0,21.52250885179565,1.5427415275670207
007,"Benton County, Arkansas",265759.0,35.4,66362.0,34442.0,24767.0,9.319345723004677,1.2131291884752726
059,"Hot Spring County, Arkansas",33597.0,41.3,43889.0,21866.0,5658.0,16.840789356192516,2.503199690448552
087,"Madison County, Arkansas",16211.0,42.7,41682.0,24356.0,2798.0,17.25988526309296,1.8259206711492197
033,"Dolores County, Colorado",1857.0,48.8,45972.0,26323.0,246.0,13.247172859450727,1.7232094776521272
057,"Jackson County, Colorado",1261.0,51.6,53300.0,28199.0,121.0,9.595559080095162,0.8723235527359239
083,"Montezuma County, Colorado",26031.0,45.2,49470.0,26072.0,3902.0,14.989819830202451,2.3164688256309787
013,"Boulder County, Colorado",322510.0,36.6,83019.0,46826.0,36358.0,11.273448885305882,2.3900034107469534
125,"Yuma County, Colorado",10003.0,37.8,52022.0,27955.0,1357.0,13.56593022093372,1.9394181745476358
107,"Routt County, Colorado",25072.0,40.2,77443.0,43769.0,2705.0,10.78892788768347,1.8466815571155073
019,"Clear Creek County, Colorado",9495.0,48.1,67060.0,39203.0,725.0,7.635597682991048,1.7904160084254872
101,"Pueblo County, Colorado",165982.0,39.3,46783.0,25051.0,30591.0,18.430311720548012,3.3503632924052007
093,"Park County, Colorado",17867.0,50.7,73622.0,36500.0,1293.0,7.236805283483517,2.8991996417977277
077,"Mesa County, Colorado",151218.0,39.7,55379.0,29596.0,21032.0,13.908397148487614,3.3455011969474535
041,"El Paso County, Colorado",698974.0,34.2,68779.0,33728.0,68548.0,9.806945608849542,2.8559002194645293
005,"Arapahoe County, Colorado",644560.0,36.6,77469.0,40443.0,51542.0,7.996462703239419,2.2916408092342064
003,"New Castle County, Delaware",556165.0,38.4,73892.0,37532.0,61333.0,11.027842456824864,3.1343216491508814
001,"Kent County, Delaware",176699.0,37.7,60910.0,28845.0,23134.0,13.092320839393546,2.5738685561321795
005,"Litchfield County, Connecticut",182002.0,47.3,79906.0,44480.0,12416.0,6.821903056010374,2.796672564037758
099,"Palm Beach County, Florida",1465027.0,44.8,63299.0,39933.0,175742.0,11.99581987226174,2.911482177461576
086,"Miami-Dade County, Florida",2699428.0,39.9,51347.0,28224.0,455005.0,16.85560792879084,2.7202059102891427
037,"Franklin County, Florida",11811.0,46.4,46643.0,26574.0,1917.0,16.23063246126492,2.370671408009483
047,"Hamilton County, Florida",14326.0,40.9,38569.0,16136.0,3296.0,23.007119921820465,3.47619712411001
119,"Sumter County, Florida",125044.0,67.4,57226.0,35560.0,9445.0,7.553341223889191,0.7829244106074662
059,"Holmes County, Florida",19432.0,42.7,39102.0,19201.0,4004.0,20.605187319884728,3.3861671469740635
071,"Lee County, Florida",737468.0,48.5,57832.0,33543.0,95303.0,12.923001404806717,2.351966458205644
021,"Collier County, Florida",371453.0,50.8,69653.0,45567.0,41243.0,11.103154369462624,1.7226943920226785
101,"Pasco County, Florida",524602.0,44.5,52828.0,29001.0,65753.0,12.533882829268665,2.5318241257181633
055,"Highlands County, Florida",103437.0,53.5,40942.0,25752.0,18949.0,18.31936347728569,3.405937913899282
027,"DeSoto County, Florida",36903.0,40.9,35438.0,18503.0,9399.0,25.46947402650191,1.8399588109367802
023,"Columbia County, Florida",69968.0,40.4,46494.0,24275.0,10261.0,14.665275554539217,3.5873542190715755
107,"Putnam County, Florida",73252.0,45.1,37670.0,20915.0,16932.0,23.114727242942173,3.36373068312128
125,"Union County, Florida",15303.0,39.3,44270.0,17010.0,1988.0,12.99091681369666,1.7839639286414428
075,"Levy County, Florida",40403.0,46.9,37326.0,21579.0,8270.0,20.46877707100958,2.579016409672549
127,"Volusia County, Florida",536487.0,46.6,49494.0,28517.0,75014.0,13.982445054586597,2.1640785331238224
079,"Madison County, Florida",18460.0,43.5,37037.0,19510.0,4523.0,24.501625135427954,1.6793066088840736
033,"Escambia County, Florida",313491.0,37.2,50915.0,28022.0,41439.0,13.218561298410481,2.8728097457343273
091,"Okaloosa County, Florida",203794.0,36.9,63412.0,33019.0,21567.0,10.582745321255778,2.4446254551164412
187,"Lumpkin County, Georgia",32402.0,37.0,51790.0,27155.0,4664.0,14.394173199185236,2.237516202703537
201,"Miller County, Georgia",5787.0,43.5,44542.0,23870.0,1215.0,20.995334370139968,3.179540349058234
219,"Oconee County, Georgia",38132.0,40.4,90751.0,44336.0,2336.0,6.1260883247666005,1.5262771425574322
151,"Henry County, Georgia",225356.0,36.9,71288.0,29889.0,19070.0,8.462166527627398,2.9420117502973073
183,"Long County, Georgia",18692.0,32.9,54605.0,22639.0,3481.0,18.6229402953135,4.782794778514873
257,"Stephens County, Georgia",25750.0,41.8,47164.0,23546.0,3291.0,12.780582524271844,3.681553398058252
161,"Jeff Davis County, Georgia",15036.0,36.6,36669.0,17833.0,3298.0,21.934025006650703,2.5804735301942006
037,"Calhoun County, Georgia",6365.0,39.6,34167.0,14005.0,1204.0,18.915946582875097,4.021995286724273
021,"Bibb County, Georgia",153200.0,36.4,41334.0,25640.0,36511.0,23.8322454308094,3.2036553524804177
197,"Marion County, Georgia",8432.0,44.6,44643.0,22541.0,1387.0,16.449240986717268,2.727703984819734
023,"Bleckley County, Georgia",12807.0,35.8,48174.0,20458.0,2022.0,15.788240805809323,2.3424689622862496
119,"Franklin County, Georgia",22766.0,41.2,42488.0,23187.0,5084.0,22.3315470438373,1.9195291223754722
171,"Lamar County, Georgia",18672.0,37.8,44846.0,22413.0,3215.0,17.21829477292202,3.041988003427592
107,"Emanuel County, Georgia",22533.0,36.9,37453.0,19389.0,4785.0,21.235521235521237,2.8136510895131583
159,"Jasper County, Georgia",13916.0,43.0,51250.0,22814.0,2115.0,15.198332854268468,2.522276516240299
179,"Liberty County, Georgia",61349.0,28.4,48007.0,22811.0,9410.0,15.33847332474857,3.9642047955141893
253,"Seminole County, Georgia",8321.0,44.9,33357.0,29614.0,1949.0,23.42266554500661,2.58382405960822
289,"Twiggs County, Georgia",8229.0,45.7,34879.0,20979.0,1576.0,19.151780289221048,2.2724510876169646
269,"Taylor County, Georgia",8116.0,45.2,33832.0,21298.0,2067.0,25.468210941350417,4.44800394282898
279,"Toombs County, Georgia",26972.0,36.4,40175.0,24399.0,6198.0,22.97938602995699,3.863265608779475
135,"Preble County, Ohio",41093.0,42.7,58957.0,28890.0,4100.0,9.977368408244713,1.8007933224636798
003,"Allen County, Ohio",103175.0,39.2,53131.0,26761.0,13819.0,13.393748485582748,2.6488975042403684
033,"Crawford County, Ohio",41821.0,43.0,44971.0,25744.0,6118.0,14.629014131656344,2.5154826522560434
059,"Guernsey County, Ohio",39111.0,42.2,45917.0,24742.0,7664.0,19.595510214517656,2.661655288793434
107,"Mercer County, Ohio",40884.0,39.6,62952.0,29765.0,2591.0,6.33744252030134,1.347715487721358
023,"Clark County, Ohio",134726.0,41.1,50873.0,27066.0,19570.0,14.52577824621825,3.2384246544839157
093,"Lorain County, Ohio",307670.0,41.8,58427.0,30928.0,40189.0,13.062372021971592,2.6791692397698834
113,"Montgomery County, Ohio",531670.0,39.2,51542.0,30034.0,85528.0,16.086670303007505,3.1747136381590084
165,"Warren County, Ohio",229132.0,39.4,87125.0,41792.0,10071.0,4.395283068275055,1.570273903252274
007,"Ashtabula County, Ohio",97830.0,42.5,46700.0,24265.0,18825.0,19.2425636307881,3.056322191556782
071,"Kay County, Oklahoma",44402.0,38.4,46809.0,26189.0,7517.0,16.929417593802082,3.0223863789919374
035,"Craig County, Oklahoma",14390.0,42.1,43329.0,21318.0,2503.0,17.39402362751911,2.077831827658096
017,"Canadian County, Oklahoma",140455.0,35.9,72056.0,30755.0,11389.0,8.108646897582856,1.9493788045993379
077,"Latimer County, Oklahoma",10348.0,41.3,44214.0,25240.0,1859.0,17.964824120603016,4.242365674526479
139,"Texas County, Oklahoma",20805.0,33.0,52282.0,22003.0,3988.0,19.16846911800048,1.4419610670511895
127,"Pushmataha County, Oklahoma",11128.0,44.5,37692.0,22435.0,2244.0,20.16534867002157,3.0913012221423437
069,"Johnston County, Oklahoma",11064.0,40.1,41332.0,21197.0,2238.0,20.227765726681127,3.2176428054953
007,"Beaver County, Oklahoma",5377.0,39.0,52349.0,24514.0,599.0,11.140040915008369,2.008554956295332
063,"Hughes County, Oklahoma",13372.0,39.4,39365.0,20572.0,2465.0,18.43404128028717,2.7968890218366735
031,"Comanche County, Oklahoma",121762.0,33.0,52161.0,26449.0,17964.0,14.753371330957114,3.2103611964323844
001,"Adair County, Oklahoma",22220.0,37.2,34695.0,17026.0,6124.0,27.56075607560756,1.836183618361836
137,"Stephens County, Oklahoma",43647.0,40.7,47214.0,25769.0,6100.0,13.975760075148349,2.9394918321992347
019,"Carter County, Oklahoma",48319.0,38.2,51419.0,26094.0,7637.0,15.805376766903288,2.5166083735176636
055,"Greer County, Oklahoma",5861.0,40.4,41488.0,18907.0,975.0,16.63538645282375,2.3374850708070296
091,"McIntosh County, Oklahoma",19725.0,47.8,39084.0,23268.0,4027.0,20.415716096324463,2.403041825095057
099,"Murray County, Oklahoma",13946.0,42.9,52478.0,26943.0,2089.0,14.979205506955399,1.720923562311774
115,"Ottawa County, Oklahoma",31454.0,38.0,39872.0,20814.0,6302.0,20.03560755388822,2.476632542760857
145,"Wagoner County, Oklahoma",78958.0,38.8,62795.0,29415.0,8116.0,10.278882443830897,2.9458699561792345
015,"Caddo County, Oklahoma",29242.0,37.7,46592.0,23167.0,5274.0,18.035702072361673,2.776827850352233
101,"Muskogee County, Oklahoma",68736.0,37.9,43078.0,23826.0,13641.0,19.845495810055866,2.5794343575418996
013,"Bryan County, Oklahoma",46457.0,37.2,44212.0,23979.0,7728.0,16.634737499192802,2.512000344404503
029,"Jackson County, Oregon",216574.0,42.6,53412.0,30250.0,33234.0,15.345332311357781,2.7597957280190606
023,"Grant County, Oregon",7189.0,52.9,44712.0,27367.0,1283.0,17.846710251773544,3.9226596188621503
005,"Clackamas County, Oregon",410463.0,41.5,80484.0,41492.0,32603.0,7.942981462397341,2.3580688149723605
057,"Tillamook County, Oregon",26389.0,48.1,49895.0,27659.0,3365.0,12.75152525673576,2.084201750729471
033,"Josephine County, Oregon",86251.0,47.7,45616.0,25167.0,15384.0,17.836314941276044,3.4979304587772897
059,"Umatilla County, Oregon",77129.0,36.5,54699.0,24444.0,12926.0,16.758936327451412,3.2698466205966628
009,"Columbia County, Oregon",51375.0,43.3,62257.0,31883.0,5928.0,11.53868613138686,2.9430656934306567
065,"Wasco County, Oregon",26130.0,40.8,53105.0,27445.0,2969.0,11.362418675851512,2.116341370072713
209,"Montgomery County, Georgia",9058.0,40.0,41996.0,22477.0,1529.0,16.88010598366085,3.278869507617576
247,"Rockdale County, Georgia",89717.0,38.1,60189.0,28320.0,11665.0,13.001995162566738,3.2613662962426297
309,"Wheeler County, Georgia",7928.0,38.8,30192.0,14654.0,1977.0,24.93693239152371,4.856205852674067
011,"Banks County, Georgia",18708.0,41.1,47811.0,21403.0,2488.0,13.29912336968142,2.143468035065213
059,"Clarke County, Georgia",126176.0,28.0,38623.0,23827.0,34146.0,27.062198833375604,2.6867233071265533
127,"Glynn County, Georgia",84470.0,41.6,52977.0,33848.0,15092.0,17.866698236060138,2.3748076240085236
157,"Jackson County, Georgia",67885.0,38.1,65385.0,28915.0,7564.0,11.14237313103042,1.9577226191353023
169,"Jones County, Georgia",28579.0,40.4,56020.0,25854.0,3967.0,13.880821582280696,2.438853703768501
215,"Muscogee County, Georgia",195739.0,34.0,46408.0,26097.0,39001.0,19.925002171258665,3.9986921359565546
259,"Stewart County, Georgia",6293.0,35.4,29732.0,16705.0,1416.0,22.501191800413157,2.351819481964087
287,"Turner County, Georgia",7943.0,40.3,37039.0,19527.0,2558.0,32.204456754374924,2.568299131310588
003,"Atkinson County, Georgia",8239.0,36.4,37197.0,20338.0,2482.0,30.125015171744145,3.4348828741352104
007,"Baker County, Georgia",3132.0,46.1,32917.0,22525.0,717.0,22.89272030651341,2.6500638569604087
043,"Candler County, Georgia",10812.0,38.7,33736.0,20687.0,3241.0,29.975952645209027,2.2197558268590454
045,"Carroll County, Georgia",117183.0,34.8,53737.0,24993.0,19618.0,16.74133620064344,3.4433322239574
081,"Crisp County, Georgia",22713.0,38.5,36042.0,22933.0,7085.0,31.19358957425263,5.208470919737596
067,"Cobb County, Georgia",751218.0,36.7,77932.0,40031.0,67319.0,8.961313493553137,2.4383068563319834
083,"Dade County, Georgia",16197.0,42.6,42581.0,24000.0,2023.0,12.489967277890967,2.475767117367414
027,"Brooks County, Georgia",15590.0,42.0,38285.0,25700.0,3500.0,22.450288646568314,3.463758819756254
105,"Elbert County, Georgia",19166.0,42.6,38678.0,22355.0,4029.0,21.02160075133048,3.2505478451424397
165,"Jenkins County, Georgia",8793.0,44.3,27375.0,15531.0,2655.0,30.194472876151483,1.7627658364608212
217,"Newton County, Georgia",108079.0,36.4,56316.0,25247.0,16559.0,15.321200233162779,3.218016450929413
071,"Colquitt County, Georgia",45486.0,36.8,36435.0,20529.0,11124.0,24.45587653343886,3.4604053994635713
063,"Clayton County, Georgia",283538.0,32.5,47864.0,20970.0,51525.0,18.172167399078784,3.7606952154561295
139,"Hall County, Georgia",198667.0,36.7,62984.0,29680.0,27432.0,13.808030523438719,1.7546950424579824
009,"Maui County, Hawaii",165979.0,41.2,80948.0,35241.0,15189.0,9.151157676573542,2.1273775598117832
071,"Oneida County, Idaho",4385.0,38.6,53841.0,22120.0,495.0,11.2884834663626,0.45610034207525657
045,"Gem County, Idaho",17331.0,44.6,45492.0,22661.0,2916.0,16.825341872944435,1.275171657723155
003,"Adams County, Idaho",4097.0,55.2,48856.0,28026.0,494.0,12.057603124237247,3.6123993165731023
053,"Jerome County, Idaho",23730.0,32.7,52921.0,21461.0,4478.0,18.87062789717657,1.727770754319427
061,"Lewis County, Idaho",3838.0,48.6,41198.0,24094.0,614.0,15.997915581031787,2.3970818134445024
073,"Owyhee County, Idaho",11552.0,38.9,43798.0,22806.0,1832.0,15.858725761772853,1.6274238227146813
021,"Boundary County, Idaho",11845.0,43.5,43423.0,25782.0,2250.0,18.995356690586746,1.3254537779653863
029,"Caribou County, Idaho",6953.0,36.9,59053.0,26221.0,602.0,8.658133179922336,1.7114914425427872
005,"Bannock County, Idaho",85765.0,33.8,51734.0,25076.0,13704.0,15.978546026934064,2.5674809071299483
019,"Bonneville County, Idaho",114392.0,32.9,60615.0,28671.0,11856.0,10.364361144135954,1.5849010420309113
027,"Canyon County, Idaho",217633.0,33.6,52134.0,22232.0,28722.0,13.197447078338303,2.628737369792265
057,"Latah County, Idaho",39505.0,28.7,49158.0,27011.0,6571.0,16.63333755220858,2.247816732059233
167,"Sangamon County, Illinois",196861.0,40.3,61912.0,35509.0,27995.0,14.220693789018648,2.9574166543906615
157,"Randolph County, Illinois",32295.0,41.6,53816.0,26558.0,3612.0,11.184393869019972,2.0684316457655982
141,"Ogle County, Illinois",51025.0,42.4,60986.0,31397.0,4787.0,9.381675649191573,3.029887310142087
137,"Morgan County, Illinois",34247.0,40.8,51437.0,26755.0,4382.0,12.795281338511403,2.671766870090811
193,"White County, Illinois",13868.0,44.3,49290.0,26746.0,1887.0,13.606864724545717,3.0213441015286993
071,"Henderson County, Illinois",6809.0,50.0,53676.0,28950.0,527.0,7.739756205022764,2.8051108826553093
113,"McLean County, Illinois",172578.0,33.1,67675.0,34532.0,24575.0,14.239937883160078,1.6931474463720753
145,"Perry County, Illinois",21251.0,42.2,52428.0,26035.0,2974.0,13.994635546562515,2.4987059432497296
161,"Rock Island County, Illinois",143873.0,40.1,54858.0,29756.0,19391.0,13.477858945041808,2.8657218519110605
185,"Wabash County, Illinois",11546.0,43.8,50770.0,27781.0,1373.0,11.891564178070327,1.671574571280097
035,"Cumberland County, Illinois",10836.0,42.5,56206.0,27812.0,1483.0,13.685861941675896,1.5411590992986341
085,"Jo Daviess County, Illinois",21588.0,49.9,57946.0,34437.0,1824.0,8.449138410227905,1.9455252918287937
101,"Lawrence County, Illinois",16033.0,42.4,46636.0,23613.0,2212.0,13.796544626707416,2.4449572756190356
123,"Marshall County, Illinois",11679.0,46.0,58465.0,30808.0,1193.0,10.21491566058738,2.6800239746553642
021,"Christian County, Illinois",32931.0,43.4,52834.0,27361.0,3831.0,11.633415322947982,1.5092162400170053
077,"Jackson County, Illinois",57977.0,31.9,37241.0,24804.0,14307.0,24.67702709695224,4.046432205874743
143,"Peoria County, Illinois",182770.0,37.5,55842.0,32041.0,27783.0,15.201072386058982,3.610001641407233
147,"Piatt County, Illinois",16401.0,42.9,70849.0,33468.0,846.0,5.158222059630511,2.505944759465886
175,"Stark County, Illinois",5447.0,45.1,54907.0,30018.0,826.0,15.164310629704424,1.376904718193501
